netid,replicate_num,max_subset_size,net_hwcd_default,net_hwcd_outgroup,constraint_diffs_default,constraint_diffs_outgroup,gauss_sigmas,gauss_error_level
n500r25,1,30,44.0,26.0,26.0,26.0,0.9952695198838415,low
n500r25,1,30,96.0,112.0,72.0,82.0,1.990539039767683,med
n500r25,1,30,98.0,-1.0,72.0,68.0,0.9952695198838415,low
n500r25,1,30,-1.0,-1.0,66.0,66.0,3.981078079535366,high
n500r25,1,30,48.0,68.0,38.0,58.0,1.990539039767683,med
n500r25,1,30,-1.0,-1.0,66.0,62.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,56.0,46.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,52.0,54.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,86.0,74.0,3.981078079535366,high
n500r25,1,30,12.0,22.0,12.0,12.0,0.9952695198838415,low
n500r25,1,30,78.0,90.0,60.0,74.0,0.9952695198838415,low
n500r25,1,30,66.0,54.0,28.0,38.0,1.990539039767683,med
n500r25,1,30,-1.0,-1.0,26.0,26.0,3.981078079535366,high
n500r25,1,30,82.0,52.0,68.0,50.0,0.9952695198838415,low
n500r25,1,30,-1.0,40.0,32.0,30.0,0.9952695198838415,low
n500r25,1,30,96.0,84.0,70.0,58.0,1.990539039767683,med
n500r25,1,30,-1.0,-1.0,4.0,4.0,3.981078079535366,high
n500r25,1,30,24.0,14.0,14.0,14.0,0.9952695198838415,low
n500r25,1,30,-1.0,-1.0,36.0,48.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,76.0,72.0,3.981078079535366,high
n500r25,1,30,76.0,90.0,64.0,74.0,0.9952695198838415,low
n500r25,1,30,-1.0,-1.0,100.0,80.0,3.981078079535366,high
n500r25,1,30,82.0,98.0,72.0,90.0,1.990539039767683,med
n500r25,1,30,-1.0,-1.0,54.0,56.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,4.0,4.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,22.0,32.0,3.981078079535366,high
n500r25,1,30,-1.0,100.0,54.0,64.0,1.990539039767683,med
n500r25,1,30,-1.0,-1.0,32.0,32.0,3.981078079535366,high
n500r25,1,30,2.0,20.0,0.0,2.0,0.9952695198838415,low
n500r25,1,30,18.0,28.0,8.0,8.0,1.990539039767683,med
n500r25,1,30,96.0,86.0,74.0,84.0,1.990539039767683,med
n500r25,1,30,52.0,60.0,40.0,42.0,0.9952695198838415,low
n500r25,1,30,62.0,82.0,36.0,36.0,1.990539039767683,med
n500r25,1,30,14.0,14.0,4.0,4.0,0.9952695198838415,low
n500r25,1,30,-1.0,62.0,50.0,36.0,0.9952695198838415,low
n500r25,1,30,56.0,66.0,48.0,56.0,1.990539039767683,med
n500r25,1,30,-1.0,-1.0,44.0,22.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,52.0,48.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,64.0,72.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,86.0,84.0,3.981078079535366,high
n500r25,1,30,28.0,32.0,24.0,20.0,0.9952695198838415,low
n500r25,1,30,-1.0,-1.0,88.0,84.0,3.981078079535366,high
n500r25,1,30,16.0,16.0,16.0,16.0,0.9952695198838415,low
n500r25,1,30,-1.0,-1.0,94.0,84.0,3.981078079535366,high
n500r25,1,30,112.0,114.0,94.0,92.0,1.990539039767683,med
n500r25,1,30,12.0,22.0,12.0,12.0,1.990539039767683,med
n500r25,1,30,124.0,-1.0,96.0,74.0,1.990539039767683,med
n500r25,1,30,78.0,64.0,66.0,46.0,0.9952695198838415,low
n500r25,1,30,60.0,-1.0,18.0,28.0,1.990539039767683,med
n500r25,1,30,-1.0,-1.0,54.0,50.0,3.981078079535366,high
n500r25,1,30,70.0,108.0,64.0,92.0,0.9952695198838415,low
n500r25,1,30,22.0,38.0,4.0,4.0,1.990539039767683,med
n500r25,1,30,-1.0,-1.0,66.0,68.0,3.981078079535366,high
n500r25,1,30,48.0,-1.0,34.0,34.0,0.9952695198838415,low
n500r25,1,30,-1.0,-1.0,0.0,0.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,62.0,78.0,3.981078079535366,high
n500r25,1,30,116.0,-1.0,68.0,86.0,1.990539039767683,med
n500r25,1,30,-1.0,26.0,0.0,0.0,1.990539039767683,med
n500r25,1,30,40.0,28.0,30.0,18.0,0.9952695198838415,low
n500r25,1,30,-1.0,-1.0,8.0,8.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,44.0,50.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,40.0,28.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,74.0,60.0,3.981078079535366,high
n500r25,1,30,88.0,122.0,52.0,96.0,1.990539039767683,med
n500r25,1,30,-1.0,96.0,58.0,66.0,0.9952695198838415,low
n500r25,1,30,100.0,100.0,90.0,78.0,1.990539039767683,med
n500r25,1,30,54.0,56.0,46.0,42.0,1.990539039767683,med
n500r25,1,30,-1.0,-1.0,36.0,34.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,44.0,42.0,3.981078079535366,high
n500r25,1,30,-1.0,-1.0,68.0,96.0,1.990539039767683,med
n200r20,1,30,38.0,56.0,16.0,24.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,42.0,38.0,4.0204166000920125,high
n200r20,1,30,4.0,2.0,2.0,2.0,2.0102083000460063,med
n200r20,1,30,48.0,26.0,26.0,26.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,18.0,18.0,4.0204166000920125,high
n200r20,1,30,42.0,34.0,34.0,30.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,16.0,20.0,4.0204166000920125,high
n200r20,1,30,38.0,34.0,28.0,14.0,1.0051041500230031,low
n200r20,1,30,34.0,28.0,22.0,14.0,1.0051041500230031,low
n200r20,1,30,22.0,12.0,22.0,12.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,16.0,28.0,4.0204166000920125,high
n200r20,1,30,62.0,30.0,16.0,16.0,1.0051041500230031,low
n200r20,1,30,-1.0,36.0,50.0,34.0,1.0051041500230031,low
n200r20,1,30,10.0,4.0,4.0,4.0,1.0051041500230031,low
n200r20,1,30,-1.0,-1.0,36.0,62.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,2.0,2.0,4.0204166000920125,high
n200r20,1,30,46.0,50.0,36.0,34.0,1.0051041500230031,low
n200r20,1,30,26.0,12.0,12.0,12.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,32.0,40.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,32.0,22.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,32.0,34.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,30.0,48.0,4.0204166000920125,high
n200r20,1,30,66.0,68.0,42.0,40.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,14.0,14.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,22.0,32.0,4.0204166000920125,high
n200r20,1,30,66.0,-1.0,24.0,36.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,12.0,24.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,22.0,10.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,2.0,2.0,4.0204166000920125,high
n200r20,1,30,4.0,0.0,0.0,0.0,1.0051041500230031,low
n200r20,1,30,-1.0,-1.0,8.0,6.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,8.0,2.0,4.0204166000920125,high
n200r20,1,30,-1.0,48.0,36.0,26.0,2.0102083000460063,med
n200r20,1,30,20.0,28.0,14.0,14.0,2.0102083000460063,med
n200r20,1,30,6.0,4.0,4.0,4.0,2.0102083000460063,med
n200r20,1,30,22.0,18.0,16.0,16.0,2.0102083000460063,med
n200r20,1,30,60.0,26.0,32.0,16.0,2.0102083000460063,med
n200r20,1,30,24.0,14.0,12.0,12.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,42.0,28.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,8.0,8.0,4.0204166000920125,high
n200r20,1,30,18.0,20.0,16.0,16.0,1.0051041500230031,low
n200r20,1,30,66.0,80.0,32.0,64.0,2.0102083000460063,med
n200r20,1,30,38.0,12.0,22.0,12.0,2.0102083000460063,med
n200r20,1,30,42.0,28.0,24.0,20.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,32.0,30.0,4.0204166000920125,high
n200r20,1,30,66.0,44.0,26.0,26.0,2.0102083000460063,med
n200r20,1,30,46.0,44.0,28.0,40.0,2.0102083000460063,med
n200r20,1,30,32.0,26.0,28.0,16.0,1.0051041500230031,low
n200r20,1,30,22.0,48.0,20.0,36.0,1.0051041500230031,low
n200r20,1,30,-1.0,-1.0,22.0,8.0,4.0204166000920125,high
n200r20,1,30,12.0,10.0,4.0,4.0,2.0102083000460063,med
n200r20,1,30,28.0,56.0,26.0,42.0,2.0102083000460063,med
n200r20,1,30,-1.0,34.0,18.0,16.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,2.0,2.0,4.0204166000920125,high
n200r20,1,30,20.0,10.0,10.0,10.0,2.0102083000460063,med
n200r20,1,30,40.0,60.0,20.0,34.0,1.0051041500230031,low
n200r20,1,30,22.0,20.0,16.0,16.0,1.0051041500230031,low
n200r20,1,30,44.0,16.0,40.0,14.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,20.0,38.0,4.0204166000920125,high
n200r20,1,30,38.0,60.0,34.0,36.0,2.0102083000460063,med
n200r20,1,30,48.0,58.0,38.0,38.0,1.0051041500230031,low
n200r20,1,30,32.0,30.0,24.0,22.0,1.0051041500230031,low
n200r20,1,30,-1.0,50.0,30.0,22.0,2.0102083000460063,med
n200r20,1,30,38.0,66.0,30.0,46.0,1.0051041500230031,low
n200r20,1,30,60.0,60.0,38.0,42.0,2.0102083000460063,med
n200r20,1,30,18.0,22.0,12.0,12.0,1.0051041500230031,low
n200r20,1,30,-1.0,-1.0,14.0,14.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,50.0,22.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,26.0,46.0,4.0204166000920125,high
n200r20,1,30,22.0,22.0,14.0,12.0,1.0051041500230031,low
n200r20,1,30,8.0,6.0,6.0,6.0,2.0102083000460063,med
n200r20,1,30,18.0,34.0,16.0,16.0,1.0051041500230031,low
n200r20,1,30,-1.0,-1.0,24.0,24.0,4.0204166000920125,high
n200r20,1,30,16.0,12.0,12.0,10.0,2.0102083000460063,med
n200r20,1,30,48.0,34.0,24.0,30.0,2.0102083000460063,med
n200r20,1,30,20.0,26.0,16.0,16.0,2.0102083000460063,med
n200r20,1,30,36.0,26.0,16.0,18.0,1.0051041500230031,low
n200r20,1,30,4.0,0.0,0.0,0.0,1.0051041500230031,low
n200r20,1,30,-1.0,50.0,28.0,20.0,2.0102083000460063,med
n200r20,1,30,6.0,2.0,2.0,2.0,2.0102083000460063,med
n200r20,1,30,-1.0,26.0,24.0,26.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,24.0,8.0,4.0204166000920125,high
n200r20,1,30,26.0,18.0,18.0,16.0,1.0051041500230031,low
n200r20,1,30,6.0,2.0,2.0,2.0,2.0102083000460063,med
n200r20,1,30,-1.0,20.0,14.0,14.0,2.0102083000460063,med
n200r20,1,30,60.0,58.0,44.0,40.0,1.0051041500230031,low
n200r20,1,30,14.0,12.0,4.0,4.0,1.0051041500230031,low
n200r20,1,30,-1.0,-1.0,28.0,18.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,22.0,26.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,42.0,34.0,4.0204166000920125,high
n200r20,1,30,30.0,30.0,26.0,26.0,1.0051041500230031,low
n200r20,1,30,28.0,16.0,16.0,16.0,2.0102083000460063,med
n200r20,1,30,10.0,10.0,8.0,8.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,22.0,38.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,50.0,26.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,32.0,18.0,4.0204166000920125,high
n200r20,1,30,28.0,36.0,24.0,34.0,2.0102083000460063,med
n200r20,1,30,-1.0,-1.0,12.0,16.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,28.0,14.0,4.0204166000920125,high
n200r20,1,30,-1.0,-1.0,14.0,16.0,4.0204166000920125,high
n100r5,1,20,44.0,46.0,24.0,30.0,1.747450497346637,med
n100r5,1,20,36.0,20.0,32.0,14.0,0.8737252486733185,low
n100r5,1,20,-1.0,38.0,28.0,30.0,1.747450497346637,med
n100r5,1,20,10.0,20.0,6.0,6.0,1.747450497346637,med
n100r5,1,20,24.0,26.0,12.0,12.0,1.747450497346637,med
n100r5,1,20,44.0,40.0,22.0,18.0,1.747450497346637,med
n100r5,1,20,6.0,6.0,2.0,2.0,0.8737252486733185,low
n100r5,1,20,10.0,10.0,6.0,6.0,0.8737252486733185,low
n100r5,1,20,12.0,12.0,8.0,8.0,0.8737252486733185,low
n100r5,1,20,20.0,20.0,2.0,2.0,1.747450497346637,med
n100r5,1,20,-1.0,-1.0,24.0,22.0,3.494900994693274,high
n100r5,1,20,-1.0,42.0,24.0,30.0,1.747450497346637,med
n100r5,1,20,26.0,28.0,22.0,24.0,1.747450497346637,med
n100r5,1,20,40.0,38.0,26.0,24.0,0.8737252486733185,low
n100r5,1,20,6.0,6.0,2.0,2.0,0.8737252486733185,low
n100r5,1,20,-1.0,-1.0,0.0,0.0,3.494900994693274,high
n100r5,1,20,14.0,22.0,8.0,8.0,1.747450497346637,med
n100r5,1,20,26.0,26.0,20.0,20.0,0.8737252486733185,low
n100r5,1,20,-1.0,-1.0,22.0,24.0,3.494900994693274,high
n100r5,1,20,12.0,10.0,2.0,0.0,1.747450497346637,med
n100r5,1,20,-1.0,-1.0,0.0,0.0,3.494900994693274,high
n100r5,1,20,30.0,42.0,20.0,34.0,1.747450497346637,med
n100r5,1,20,-1.0,-1.0,20.0,20.0,3.494900994693274,high
n100r5,1,20,-1.0,-1.0,2.0,2.0,3.494900994693274,high
n100r5,1,20,44.0,38.0,22.0,20.0,1.747450497346637,med
n100r5,1,20,34.0,38.0,22.0,22.0,1.747450497346637,med
n100r5,1,20,26.0,24.0,20.0,18.0,1.747450497346637,med
n100r5,1,20,42.0,42.0,26.0,28.0,0.8737252486733185,low
n100r5,1,20,42.0,34.0,28.0,26.0,1.747450497346637,med
n100r5,1,20,40.0,32.0,20.0,24.0,1.747450497346637,med
n100r5,1,20,32.0,48.0,26.0,40.0,1.747450497346637,med
n100r5,1,20,16.0,22.0,6.0,24.0,0.8737252486733185,low
n100r5,1,20,28.0,32.0,24.0,26.0,0.8737252486733185,low
n100r5,1,20,30.0,32.0,14.0,14.0,1.747450497346637,med
n100r5,1,20,28.0,36.0,24.0,26.0,0.8737252486733185,low
n100r5,1,20,16.0,16.0,2.0,2.0,1.747450497346637,med
n100r5,1,20,-1.0,-1.0,28.0,18.0,3.494900994693274,high
n100r5,1,20,10.0,10.0,6.0,6.0,0.8737252486733185,low
n100r5,1,20,-1.0,-1.0,12.0,12.0,3.494900994693274,high
n100r5,1,20,28.0,44.0,22.0,36.0,0.8737252486733185,low
n100r5,1,20,38.0,36.0,28.0,20.0,1.747450497346637,med
n100r5,1,20,22.0,18.0,8.0,8.0,1.747450497346637,med
n100r5,1,20,-1.0,-1.0,26.0,24.0,3.494900994693274,high
n100r5,1,20,16.0,16.0,12.0,12.0,1.747450497346637,med
n100r5,1,20,40.0,22.0,28.0,18.0,1.747450497346637,med
n100r5,1,20,18.0,30.0,14.0,18.0,0.8737252486733185,low
n100r5,1,20,20.0,18.0,6.0,8.0,1.747450497346637,med
n100r5,1,20,-1.0,-1.0,8.0,10.0,3.494900994693274,high
n100r5,1,20,-1.0,-1.0,2.0,2.0,3.494900994693274,high
n100r5,1,20,10.0,16.0,6.0,10.0,0.8737252486733185,low
n100r5,1,20,16.0,12.0,4.0,4.0,1.747450497346637,med
n100r5,1,20,30.0,34.0,26.0,28.0,0.8737252486733185,low
n100r5,1,20,-1.0,-1.0,12.0,10.0,3.494900994693274,high
n100r5,1,20,22.0,22.0,6.0,8.0,1.747450497346637,med
n100r5,1,20,18.0,20.0,14.0,14.0,0.8737252486733185,low
n100r5,1,20,14.0,14.0,8.0,10.0,0.8737252486733185,low
n100r5,1,20,-1.0,-1.0,16.0,20.0,3.494900994693274,high
n100r5,1,20,6.0,6.0,2.0,2.0,0.8737252486733185,low
n100r5,1,20,20.0,34.0,16.0,18.0,0.8737252486733185,low
n100r5,1,20,26.0,22.0,22.0,18.0,0.8737252486733185,low
n100r5,1,20,12.0,12.0,2.0,2.0,1.747450497346637,med
n100r5,1,20,32.0,38.0,26.0,26.0,0.8737252486733185,low
n100r5,1,20,40.0,30.0,34.0,26.0,1.747450497346637,med
n100r5,1,20,34.0,36.0,24.0,26.0,0.8737252486733185,low
n100r5,1,20,10.0,10.0,4.0,4.0,1.747450497346637,med
n100r5,1,20,30.0,44.0,24.0,28.0,1.747450497346637,med
n100r5,1,20,-1.0,-1.0,26.0,24.0,3.494900994693274,high
n100r5,1,20,-1.0,-1.0,14.0,18.0,3.494900994693274,high
n100r5,1,20,16.0,16.0,12.0,12.0,0.8737252486733185,low
n100r5,1,20,34.0,32.0,26.0,24.0,0.8737252486733185,low
n100r5,1,20,28.0,32.0,22.0,24.0,0.8737252486733185,low
n100r5,1,20,-1.0,-1.0,32.0,24.0,3.494900994693274,high
n100r5,1,20,-1.0,-1.0,24.0,28.0,3.494900994693274,high
n100r5,1,20,-1.0,-1.0,12.0,16.0,3.494900994693274,high
n100r5,1,20,20.0,30.0,16.0,18.0,0.8737252486733185,low
n100r5,1,20,36.0,34.0,30.0,28.0,0.8737252486733185,low
n100r5,1,20,26.0,34.0,20.0,18.0,1.747450497346637,med
n100r5,1,20,22.0,18.0,12.0,12.0,1.747450497346637,med
n100r5,1,20,-1.0,-1.0,24.0,22.0,3.494900994693274,high
n100r5,1,20,-1.0,32.0,28.0,26.0,0.8737252486733185,low
n100r5,1,20,4.0,4.0,0.0,0.0,0.8737252486733185,low
n100r5,1,20,-1.0,-1.0,12.0,12.0,3.494900994693274,high
n100r5,1,20,20.0,24.0,16.0,16.0,1.747450497346637,med
n100r5,1,20,-1.0,-1.0,26.0,20.0,3.494900994693274,high
n100r5,1,20,-1.0,-1.0,0.0,0.0,3.494900994693274,high
n100r5,1,20,-1.0,-1.0,22.0,12.0,3.494900994693274,high
n100r5,1,20,18.0,14.0,8.0,8.0,0.8737252486733185,low
n100r5,1,20,20.0,22.0,16.0,18.0,0.8737252486733185,low
n100r5,1,20,24.0,22.0,20.0,16.0,0.8737252486733185,low
n100r5,1,20,20.0,22.0,16.0,16.0,0.8737252486733185,low
n100r5,1,20,36.0,40.0,32.0,32.0,0.8737252486733185,low
n100r5,1,20,-1.0,-1.0,12.0,18.0,3.494900994693274,high
n100r5,1,20,-1.0,-1.0,32.0,38.0,3.494900994693274,high
n100r5,1,20,-1.0,-1.0,4.0,6.0,3.494900994693274,high
n100r5,1,20,14.0,16.0,8.0,10.0,0.8737252486733185,low
n100r5,1,20,26.0,26.0,18.0,16.0,1.747450497346637,med
n100r5,1,20,20.0,20.0,14.0,14.0,0.8737252486733185,low
n100r5,1,20,8.0,8.0,4.0,4.0,1.747450497346637,med
n100r5,1,20,30.0,40.0,20.0,22.0,1.747450497346637,med
n100r5,1,20,-1.0,-1.0,0.0,0.0,3.494900994693274,high
n200r10,1,20,-1.0,-1.0,12.0,20.0,3.72143602904068,high
n200r10,1,20,112.0,-1.0,38.0,42.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,62.0,54.0,3.72143602904068,high
n200r10,1,20,82.0,-1.0,42.0,42.0,0.93035900726017,low
n200r10,1,20,72.0,76.0,28.0,36.0,0.93035900726017,low
n200r10,1,20,110.0,122.0,44.0,52.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,22.0,22.0,3.72143602904068,high
n200r10,1,20,-1.0,-1.0,36.0,38.0,3.72143602904068,high
n200r10,1,20,94.0,84.0,42.0,40.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,36.0,40.0,1.86071801452034,med
n200r10,1,20,84.0,76.0,24.0,24.0,1.86071801452034,med
n200r10,1,20,82.0,80.0,26.0,26.0,1.86071801452034,med
n200r10,1,20,90.0,86.0,30.0,32.0,1.86071801452034,med
n200r10,1,20,72.0,72.0,34.0,30.0,0.93035900726017,low
n200r10,1,20,-1.0,-1.0,36.0,46.0,3.72143602904068,high
n200r10,1,20,92.0,90.0,54.0,56.0,0.93035900726017,low
n200r10,1,20,88.0,90.0,52.0,48.0,0.93035900726017,low
n200r10,1,20,100.0,-1.0,56.0,66.0,1.86071801452034,med
n200r10,1,20,50.0,48.0,10.0,8.0,0.93035900726017,low
n200r10,1,20,64.0,58.0,20.0,20.0,0.93035900726017,low
n200r10,1,20,64.0,72.0,24.0,20.0,0.93035900726017,low
n200r10,1,20,66.0,84.0,32.0,32.0,0.93035900726017,low
n200r10,1,20,-1.0,-1.0,12.0,12.0,3.72143602904068,high
n200r10,1,20,40.0,40.0,4.0,4.0,0.93035900726017,low
n200r10,1,20,-1.0,-1.0,40.0,40.0,3.72143602904068,high
n200r10,1,20,-1.0,-1.0,36.0,28.0,3.72143602904068,high
n200r10,1,20,-1.0,-1.0,8.0,8.0,3.72143602904068,high
n200r10,1,20,102.0,90.0,48.0,38.0,1.86071801452034,med
n200r10,1,20,54.0,54.0,16.0,16.0,0.93035900726017,low
n200r10,1,20,-1.0,-1.0,48.0,40.0,3.72143602904068,high
n200r10,1,20,-1.0,-1.0,0.0,0.0,3.72143602904068,high
n200r10,1,20,64.0,68.0,24.0,24.0,0.93035900726017,low
n200r10,1,20,76.0,80.0,42.0,38.0,0.93035900726017,low
n200r10,1,20,36.0,36.0,0.0,0.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,30.0,32.0,3.72143602904068,high
n200r10,1,20,80.0,92.0,46.0,54.0,0.93035900726017,low
n200r10,1,20,-1.0,-1.0,24.0,24.0,3.72143602904068,high
n200r10,1,20,66.0,66.0,30.0,28.0,0.93035900726017,low
n200r10,1,20,94.0,94.0,44.0,48.0,1.86071801452034,med
n200r10,1,20,78.0,82.0,42.0,40.0,0.93035900726017,low
n200r10,1,20,-1.0,-1.0,36.0,34.0,3.72143602904068,high
n200r10,1,20,80.0,88.0,38.0,54.0,0.93035900726017,low
n200r10,1,20,90.0,84.0,50.0,40.0,1.86071801452034,med
n200r10,1,20,72.0,78.0,32.0,38.0,0.93035900726017,low
n200r10,1,20,102.0,106.0,44.0,44.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,50.0,52.0,3.72143602904068,high
n200r10,1,20,-1.0,-1.0,48.0,46.0,1.86071801452034,med
n200r10,1,20,60.0,64.0,22.0,26.0,0.93035900726017,low
n200r10,1,20,-1.0,-1.0,42.0,50.0,3.72143602904068,high
n200r10,1,20,92.0,94.0,40.0,40.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,22.0,14.0,3.72143602904068,high
n200r10,1,20,-1.0,-1.0,48.0,52.0,3.72143602904068,high
n200r10,1,20,-1.0,-1.0,28.0,30.0,3.72143602904068,high
n200r10,1,20,-1.0,112.0,58.0,50.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,26.0,30.0,3.72143602904068,high
n200r10,1,20,76.0,74.0,34.0,36.0,0.93035900726017,low
n200r10,1,20,72.0,66.0,30.0,26.0,1.86071801452034,med
n200r10,1,20,78.0,76.0,42.0,38.0,0.93035900726017,low
n200r10,1,20,94.0,90.0,44.0,44.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,2.0,2.0,3.72143602904068,high
n200r10,1,20,98.0,104.0,48.0,58.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,6.0,6.0,3.72143602904068,high
n200r10,1,20,88.0,94.0,40.0,40.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,38.0,44.0,3.72143602904068,high
n200r10,1,20,82.0,72.0,46.0,40.0,0.93035900726017,low
n200r10,1,20,-1.0,-1.0,20.0,24.0,3.72143602904068,high
n200r10,1,20,86.0,82.0,50.0,46.0,0.93035900726017,low
n200r10,1,20,88.0,78.0,46.0,40.0,0.93035900726017,low
n200r10,1,20,42.0,44.0,4.0,4.0,0.93035900726017,low
n200r10,1,20,76.0,70.0,32.0,32.0,0.93035900726017,low
n200r10,1,20,64.0,74.0,32.0,24.0,0.93035900726017,low
n200r10,1,20,90.0,82.0,34.0,30.0,1.86071801452034,med
n200r10,1,20,88.0,90.0,48.0,50.0,0.93035900726017,low
n200r10,1,20,-1.0,-1.0,66.0,62.0,3.72143602904068,high
n200r10,1,20,68.0,74.0,26.0,38.0,0.93035900726017,low
n200r10,1,20,68.0,64.0,24.0,18.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,24.0,22.0,3.72143602904068,high
n200r10,1,20,52.0,54.0,12.0,14.0,0.93035900726017,low
n200r10,1,20,92.0,94.0,22.0,22.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,50.0,44.0,3.72143602904068,high
n200r10,1,20,-1.0,-1.0,24.0,24.0,3.72143602904068,high
n200r10,1,20,72.0,72.0,26.0,26.0,1.86071801452034,med
n200r10,1,20,42.0,44.0,6.0,6.0,0.93035900726017,low
n200r10,1,20,76.0,80.0,36.0,38.0,0.93035900726017,low
n200r10,1,20,-1.0,-1.0,34.0,26.0,1.86071801452034,med
n200r10,1,20,72.0,60.0,4.0,4.0,1.86071801452034,med
n200r10,1,20,80.0,90.0,44.0,48.0,0.93035900726017,low
n200r10,1,20,-1.0,-1.0,20.0,20.0,3.72143602904068,high
n200r10,1,20,-1.0,-1.0,20.0,24.0,3.72143602904068,high
n200r10,1,20,100.0,114.0,64.0,58.0,1.86071801452034,med
n200r10,1,20,72.0,78.0,32.0,32.0,0.93035900726017,low
n200r10,1,20,108.0,86.0,38.0,38.0,1.86071801452034,med
n200r10,1,20,50.0,62.0,8.0,8.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,28.0,24.0,3.72143602904068,high
n200r10,1,20,58.0,64.0,14.0,16.0,1.86071801452034,med
n200r10,1,20,60.0,62.0,10.0,10.0,1.86071801452034,med
n200r10,1,20,84.0,-1.0,24.0,34.0,1.86071801452034,med
n200r10,1,20,-1.0,-1.0,20.0,20.0,3.72143602904068,high
n200r10,1,20,64.0,54.0,20.0,24.0,0.93035900726017,low
n200r10,1,20,44.0,42.0,4.0,4.0,1.86071801452034,med
n50r2,1,20,6.0,2.0,0.0,0.0,1.9814100481543326,med
n50r2,1,20,-1.0,-1.0,0.0,0.0,3.9628200963086653,high
n50r2,1,20,-1.0,-1.0,12.0,8.0,3.9628200963086653,high
n50r2,1,20,-1.0,-1.0,12.0,12.0,3.9628200963086653,high
n50r2,1,20,24.0,20.0,10.0,14.0,1.9814100481543326,med
n50r2,1,20,-1.0,6.0,4.0,4.0,0.9907050240771663,low
n50r2,1,20,-1.0,-1.0,12.0,12.0,3.9628200963086653,high
n50r2,1,20,46.0,-1.0,6.0,6.0,3.9628200963086653,high
n50r2,1,20,-1.0,-1.0,8.0,8.0,3.9628200963086653,high
n50r2,1,20,14.0,14.0,8.0,8.0,0.9907050240771663,low
n50r2,1,20,-1.0,-1.0,12.0,12.0,3.9628200963086653,high
n50r2,1,20,-1.0,-1.0,2.0,2.0,3.9628200963086653,high
n50r2,1,20,18.0,8.0,8.0,8.0,1.9814100481543326,med
n50r2,1,20,-1.0,-1.0,4.0,4.0,3.9628200963086653,high
